swarm_name,date,hour,client_count,cpu_utilization,mem_usage,tx_power,utilization
AP-ETSE44,2025-01-30,1,0.6627265563435776,2.681639085894405,58.20617779037972,,
AP-ETSE44,2025-04-15,4,0.0,2.0,60.868658583812454,,
AP-ETSE44,2025-04-15,20,2.922183507549361,3.0963995354239255,60.36071475272876,,
AP-ETSE44,2025-04-28,20,0.0,2.0,61.74607066501374,,
AP-ETSE44,2025-04-28,21,0.0,2.5,62.28160296129442,,
AP-ETSE44,2025-04-28,23,0.0,2.696629213483146,61.21668593021409,,
AP-ETSE45,2025-01-29,7,2.4318360914105597,3.1126871552403466,58.46157304890703,,
AP-ETSE45,2025-04-15,4,0.0,2.0,62.923134640018155,,
AP-ETSE45,2025-04-15,20,4.996503496503497,3.2797202797202796,60.93041835578698,,
AP-ETSE45,2025-04-28,12,0.0,2.3333333333333335,61.26931870521566,,
AP-ETSE45,2025-04-28,20,0.0,2.0,61.79258794171363,,
AP-ETSE45,2025-04-28,21,0.0,3.0,62.62475470299979,,
AP-ETSE45,2025-04-28,23,0.011235955056179775,2.8202247191011236,60.080061589883634,,
AP-ETSE46,2025-02-07,23,2.84160756501182,2.918833727344366,57.90163672969404,,
AP-ETSE46,2025-04-15,4,0.0,2.0,57.85443071331837,,
AP-ETSE46,2025-04-15,20,1.4696969696969697,2.867132867132867,58.857704557223144,,
AP-ETSE46,2025-04-28,15,0.0,3.0,62.405042742044515,,
AP-ETSE46,2025-04-28,20,0.0,2.0,62.619540664807495,,
AP-ETSE46,2025-04-28,21,0.0,4.5,62.709563160092756,,
AP-ETSE46,2025-04-28,23,0.0,2.404494382022472,63.030018797246086,,
AP-ETSE47,2025-03-30,18,1.1914893617021276,5.196217494089835,69.93790985801665,15.0,1.41371158392435
AP-ETSE47,2025-04-15,4,0.0,4.0,69.89146713601824,15.0,1.0
AP-ETSE47,2025-04-15,20,0.0,4.133333333333334,70.68838124352354,15.0,1.0
AP-ETSE47,2025-04-16,4,0.48936170212765956,4.317966903073286,64.85235628120884,15.0,1.2222222222222223
AP-ETSE47,2025-04-28,20,0.0,4.0,65.6160165129028,15.0,1.0
AP-ETSE47,2025-04-28,21,0.0,4.0,65.79918563644873,15.0,1.0
AP-ETSE47,2025-04-28,23,0.06741573033707865,4.404494382022472,65.77864100063042,15.0,1.0
AP-ETSE48,2025-04-02,9,5.418439716312057,6.784869976359338,70.3986381917862,15.0,1.9724192277383767
AP-ETSE48,2025-04-15,4,0.0,5.0,71.73200875247616,15.0,1.0
AP-ETSE48,2025-04-15,20,0.0,5.0,72.34573537676327,15.0,1.0
AP-ETSE48,2025-04-15,21,0.0,4.714285714285714,71.83018399248552,15.0,1.0
AP-ETSE48,2025-04-16,4,3.9905100830367735,5.801897983392645,66.53075443998856,15.0,2.391459074733096
AP-ETSE48,2025-04-28,15,1.0,4.333333333333333,67.01525338656572,15.0,1.0
AP-ETSE48,2025-04-28,20,0.0,5.0,66.98672950929269,15.0,1.0
AP-ETSE48,2025-04-28,21,1.0,4.5,67.30558127862182,15.0,1.0
AP-ETSE48,2025-04-28,23,0.23595505617977527,4.606741573033708,67.38661685977995,15.0,1.0
AP-ETSE49,2025-02-26,13,9.163908589440505,29.46729708431836,60.09440857587664,,
AP-ETSE49,2025-04-15,4,0.0,28.990654205607477,60.493114654411286,,
AP-ETSE49,2025-04-15,20,0.0,28.333333333333332,61.579396885175655,,
AP-ETSE49,2025-04-16,4,5.4661921708185055,3.1281138790035588,54.58950321572092,,
AP-ETSE49,2025-04-28,12,0.0,2.0,57.272101864815745,,
AP-ETSE49,2025-04-28,20,0.0,2.0,57.33575162065734,,
AP-ETSE49,2025-04-28,21,0.0,2.0,57.95478729803367,,
AP-ETSE49,2025-04-28,23,0.0,2.0,58.875727176815836,,
AP-ETSE50,2025-04-02,9,8.805921052631579,7.282894736842105,70.12826010571513,15.0,3.3125
AP-ETSE50,2025-04-05,5,5.062176165803109,7.296373056994819,69.94149910972116,15.0,3.498445595854922
AP-ETSE50,2025-04-15,4,0.0,5.0,69.66368760879372,15.0,1.0
AP-ETSE50,2025-04-15,20,0.0,4.666666666666667,70.22199376135123,15.0,1.0
AP-ETSE50,2025-04-16,4,4.030732860520095,6.907801418439717,65.54664001243844,15.0,3.893617021276596
AP-ETSE50,2025-04-28,20,0.0,4.0,65.73656237464903,15.0,1.0
AP-ETSE50,2025-04-28,21,0.0,4.5,65.92643810220702,15.0,1.0
AP-ETSE50,2025-04-28,23,0.0,4.022471910112359,65.89349413200125,15.0,1.0
AP-ETSE51,2025-04-02,9,3.692671394799054,2.66193853427896,59.2808755830593,,
AP-ETSE51,2025-04-15,4,0.0,2.0,60.67951112191444,,
AP-ETSE51,2025-04-15,20,0.0,2.0,63.3222950279982,,
AP-ETSE51,2025-04-16,4,3.263345195729537,2.487544483985765,55.393994722674776,,
AP-ETSE51,2025-04-28,15,0.0,2.0,60.10933350252179,,
AP-ETSE51,2025-04-28,20,0.0,2.0,60.23970146449219,,
AP-ETSE51,2025-04-28,21,0.0,2.0,59.88502513193262,,
AP-ETSE51,2025-04-28,23,0.0,2.0,59.39937240136178,,
AP-ETSE52,2025-01-21,9,1.4018912529550827,2.6501182033096926,58.94600233179932,,
AP-ETSE52,2025-04-15,4,0.0,2.9906542056074765,58.78452514696651,,
AP-ETSE52,2025-04-15,20,0.0,2.0,62.56482056476098,,
AP-ETSE52,2025-04-15,21,0.0,2.2857142857142856,62.0396217185433,,
AP-ETSE52,2025-04-16,4,0.10201660735468565,2.2716488730723605,53.6569864391968,,
AP-ETSE52,2025-04-28,15,0.0,2.0,57.901146108550996,,
AP-ETSE52,2025-04-28,20,0.0,2.0,58.16441222098228,,
AP-ETSE52,2025-04-28,21,0.0,2.0,58.37872306495004,,
AP-ETSE52,2025-04-28,23,0.033707865168539325,2.044943820224719,59.1396973784282,,
AP-ETSE53,2025-03-19,6,0.1520882584712372,2.33096926713948,58.45893792683328,,
AP-ETSE53,2025-04-15,4,0.0,2.0,59.48779297869455,,
AP-ETSE53,2025-04-15,20,0.0,2.066666666666667,61.57782936179671,,
AP-ETSE53,2025-04-16,4,0.14827995255041518,2.088967971530249,54.808700004144804,,
AP-ETSE53,2025-04-28,15,0.0,2.0,59.08679482214589,,
AP-ETSE53,2025-04-28,20,0.0,2.0,59.56399791932575,,
AP-ETSE53,2025-04-28,21,0.0,2.5,60.30080372630884,,
AP-ETSE53,2025-04-28,23,0.0,2.0,60.17132774002733,,
AP-ETSE53,2025-04-29,12,0.0,2.0,60.06490631666808,,
AP-ETSE54,2025-04-02,9,1.1970055161544524,5.459416863672183,70.41076429343146,15.0,1.7470449172576832
AP-ETSE54,2025-04-15,4,0.0,5.0,70.25894836270726,15.0,1.0
AP-ETSE54,2025-04-15,20,0.0,4.933333333333334,70.79932665630433,15.0,1.0
AP-ETSE54,2025-04-16,4,2.34638196915777,5.708185053380783,66.31270040497661,15.0,2.1684460260972718
AP-ETSE54,2025-04-28,15,1.0,4.0,66.77652940385859,15.0,1.0
AP-ETSE54,2025-04-28,20,0.0,4.0,66.74041482818558,15.0,1.0
AP-ETSE54,2025-04-28,21,1.0,8.25,66.97979358479785,15.0,1.0
AP-ETSE54,2025-04-28,23,1.0,4.0,67.24066321649823,15.0,1.0
AP-ETSE55,2025-02-07,23,0.2616233254531127,2.256107171000788,58.37060959286981,,
AP-ETSE55,2025-04-15,4,0.0,2.0,60.7775503154238,,
AP-ETSE55,2025-04-15,20,0.0,2.8666666666666667,61.488163300847624,,
AP-ETSE55,2025-04-16,4,0.28825622775800713,2.1494661921708187,54.93061181386823,,
AP-ETSE55,2025-04-28,15,0.0,2.0,58.43245108047642,,
AP-ETSE55,2025-04-28,20,0.0,2.0,58.84355300334329,,
AP-ETSE55,2025-04-28,21,0.0,2.0,59.43297025844586,,
AP-ETSE55,2025-04-28,23,0.0,2.0,58.96611183114293,,
AP-ETSE56,2025-04-02,9,12.732072498029945,17.6193853427896,73.01011183892182,15.89204097714736,8.536643026004729
AP-ETSE56,2025-04-15,4,0.0,6.0,72.92711258189597,16.0,2.0
AP-ETSE56,2025-04-15,20,0.0,5.066666666666666,71.58739457460054,16.0,2.0
AP-ETSE56,2025-04-16,4,6.8274231678487,9.994089834515366,66.46604349994331,16.0,6.382978723404255
AP-ETSE56,2025-04-28,20,0.0,4.0,68.25160579831862,16.0,1.0
AP-ETSE56,2025-04-28,21,1.0,4.0,68.39855779124257,16.0,1.0
AP-ETSE56,2025-04-28,23,2.168539325842697,5.932584269662922,68.19561631621677,16.0,1.6179775280898876
AP-ETSE57,2025-01-21,9,9.80614657210402,12.00709219858156,72.45506874929718,15.0,4.338849487785658
AP-ETSE57,2025-04-15,4,0.0,6.009345794392523,72.84458008904684,15.0,1.0
AP-ETSE57,2025-04-15,20,0.0,5.0,71.60816954138254,15.0,1.0
AP-ETSE57,2025-04-16,4,5.911032028469751,9.016607354685647,66.14421070042481,15.138790035587188,3.5919335705812574
AP-ETSE57,2025-04-28,15,3.0,5.333333333333333,67.2585463690695,15.0,1.0
AP-ETSE57,2025-04-28,20,0.0,5.0,67.28673619467843,15.0,1.0
AP-ETSE57,2025-04-28,21,1.5,5.0,67.36624348305463,15.0,1.0
AP-ETSE57,2025-04-28,23,2.696629213483146,6.101123595505618,67.56397111496695,15.0,1.5730337078651686
AP-ETSE58,2025-01-21,9,5.524034672970843,3.4980299448384553,58.667657265424765,,
AP-ETSE58,2025-04-15,4,0.0,2.0,64.4171870739258,,
AP-ETSE58,2025-04-15,20,0.0,2.0,63.84278535370316,,
AP-ETSE58,2025-04-15,21,0.0,2.5,64.64345497661206,,
AP-ETSE58,2025-04-16,4,1.4573378839590443,2.3412969283276452,50.790705414511216,,
AP-ETSE58,2025-04-22,9,4.261818181818182,3.076363636363636,53.89724061071789,,
AP-ETSE58,2025-04-28,15,1.0,2.0,54.9706961207341,,
AP-ETSE58,2025-04-28,20,1.0,2.0,55.56981372465898,,
AP-ETSE58,2025-04-28,21,1.0,2.0,56.94304727117739,,
AP-ETSE58,2025-04-28,23,1.5056179775280898,2.033707865168539,54.48201396281703,,
AP-ETSE59,2025-04-02,9,4.62568951930654,3.137115839243499,59.62155638096107,,
AP-ETSE59,2025-04-15,4,0.0,3.0,62.87188042080948,,
AP-ETSE59,2025-04-15,20,0.0,2.2666666666666666,63.7668188312477,,
AP-ETSE59,2025-04-16,4,4.644208037825059,3.0921985815602837,54.75974777936059,,
AP-ETSE59,2025-04-28,20,0.0,2.0,56.629914962751805,,
AP-ETSE59,2025-04-28,21,0.0,2.25,57.36086672513789,,
AP-ETSE59,2025-04-28,23,0.06741573033707865,2.0224719101123596,57.77430370167531,,
AP-ETSE60,2025-04-02,9,6.727344365642238,8.555555555555555,71.52685790803378,15.0,2.9574468085106385
AP-ETSE60,2025-04-15,4,0.0,5.0,71.56387820794056,15.0,1.0
AP-ETSE60,2025-04-15,20,0.0,4.333333333333333,71.17526948720305,15.0,1.0
AP-ETSE60,2025-04-16,4,5.237247924080664,6.901542111506524,67.23974061026408,14.982206405693951,3.3380782918149468
AP-ETSE60,2025-04-28,15,4.0,5.0,68.17065539587233,15.0,1.0
AP-ETSE60,2025-04-28,20,0.0,5.0,68.17789680898181,15.0,1.0
AP-ETSE60,2025-04-28,21,2.5,4.75,68.27870070703177,15.0,1.0
AP-ETSE60,2025-04-28,23,2.067415730337079,4.932584269662922,68.28584092839398,15.0,1.0
AP-ETSE61,2025-01-21,9,6.8534278959810875,3.906225374310481,48.46044806770484,15.0,3.2222222222222223
AP-ETSE61,2025-04-15,4,0.0,3.0,56.89920345777475,15.0,2.0
AP-ETSE61,2025-04-15,20,0.0,3.0,56.30368064143362,15.0,1.6
AP-ETSE61,2025-04-16,4,1.5609756097560976,2.1602787456445993,42.52194770676832,15.0,2.254355400696864
AP-ETSE61,2025-04-22,9,7.710431654676259,2.7535971223021583,46.27390465402957,15.0,4.125899280575539
AP-ETSE61,2025-04-28,15,0.0,2.0,45.8364557737209,15.0,1.3333333333333333
AP-ETSE61,2025-04-28,20,0.0,2.0,45.54154229483524,15.0,1.0
AP-ETSE61,2025-04-28,21,0.0,2.25,46.267411100429726,15.0,1.25
AP-ETSE61,2025-04-28,23,0.07865168539325842,2.0,45.03828485146646,15.0,1.8314606741573034
AP-ETSE62,2025-03-09,10,2.7171000788022064,6.279747832939322,71.15109579033667,15.0,1.5776201733648543
AP-ETSE62,2025-04-15,4,0.0,5.0,71.12097283609059,15.0,1.0
AP-ETSE62,2025-04-15,20,0.0,4.866666666666666,71.71866773841757,15.0,1.0
AP-ETSE62,2025-04-16,4,1.3463819691577699,5.705812574139976,66.34212597430279,15.0,1.8256227758007118
AP-ETSE62,2025-04-28,15,0.0,5.0,66.82912132268963,15.0,1.0
AP-ETSE62,2025-04-28,20,0.0,5.0,66.8095667870036,15.0,1.0
AP-ETSE62,2025-04-28,21,0.0,5.0,66.98342925294992,15.0,1.0
AP-ETSE62,2025-04-28,23,0.033707865168539325,5.067415730337078,66.05197165006776,15.0,1.0
AP-ETSE63,2025-04-02,9,7.415143603133159,7.750217580504787,68.03911509186486,15.0,3.2523933855526543
AP-ETSE63,2025-04-14,5,0.0,5.0,69.71018852787806,15.0,1.0
AP-ETSE63,2025-04-14,8,0.0,4.633333333333334,65.56554043596375,15.0,1.0
AP-ETSE63,2025-04-15,5,0.0,16.0,64.65269421045593,15.0,1.0
AP-ETSE63,2025-04-15,10,0.0,8.942307692307692,65.33539195956611,14.711538461538462,0.9807692307692307
AP-ETSE63,2025-04-15,21,0.0,3.9285714285714284,65.8821844953071,15.0,1.0
AP-ETSE63,2025-04-16,4,0.0,4.0,66.15275983974159,15.0,1.0
AP-ETSE63,2025-04-16,8,0.0,4.0,66.23002741008156,15.0,1.0
AP-ETSE63,2025-04-22,8,8.32854578096948,9.276481149012568,67.55367505896935,15.0,4.290843806104129
AP-ETSE63,2025-04-28,10,0.07142857142857142,20.0,68.62569360877121,15.0,8.0
AP-ETSE63,2025-04-28,23,0.047058823529411764,4.070588235294117,65.80054690818115,15.0,1.0
AP-ETSE63,2025-04-29,12,0.25,4.0,65.6239146041207,15.0,1.0
AP-ETSE64,2025-04-02,9,2.736012608353034,3.405043341213554,58.14062886110782,,
AP-ETSE64,2025-04-15,4,0.0,2.0093457943925235,59.92119592982288,,
AP-ETSE64,2025-04-15,20,0.0,3.0,61.92721306516773,,
AP-ETSE64,2025-04-15,21,0.0,3.0714285714285716,62.04556297280425,,
AP-ETSE64,2025-04-16,4,2.6132858837485173,2.941874258600237,54.08306938250021,,
AP-ETSE64,2025-04-28,15,0.0,2.3333333333333335,56.61230628304043,,
AP-ETSE64,2025-04-28,20,0.0,3.0,56.471802051801454,,
AP-ETSE64,2025-04-28,21,0.0,5.0,57.00287847132313,,
AP-ETSE64,2025-04-28,23,0.033707865168539325,2.067415730337079,57.05543233550123,,
AP-ETSE65,2025-01-21,9,2.300236406619385,3.2214342001576046,59.678201366565695,,
AP-ETSE65,2025-04-15,4,0.0,2.0093457943925235,61.63425658952101,,
AP-ETSE65,2025-04-15,20,0.0,2.4,62.61369473590943,,
AP-ETSE65,2025-04-16,4,1.4626334519572954,2.582443653618031,53.97591030626446,,
AP-ETSE65,2025-04-28,15,0.0,2.0,56.09158633079513,,
AP-ETSE65,2025-04-28,20,0.0,2.0,56.6804996367986,,
AP-ETSE65,2025-04-28,21,0.0,2.0,56.99043459854215,,
AP-ETSE65,2025-04-28,23,0.011235955056179775,2.0112359550561796,56.064690794574155,,
AP-ETSE66,2025-04-02,9,9.355008787346222,9.954305799648505,66.42001747876076,15.0,6.746924428822496
AP-ETSE66,2025-04-07,13,10.854251012145749,10.902834008097166,66.29274443930099,15.0,9.51417004048583
AP-ETSE66,2025-04-09,13,0.0,6.0,66.2718110709988,15.0,2.0
AP-ETSE66,2025-04-09,14,12.391566265060241,11.590361445783133,68.13490093421217,15.0,9.16566265060241
AP-ETSE66,2025-04-14,5,0.0,4.0,68.2937224227838,15.0,1.0
AP-ETSE66,2025-04-14,9,0.0,4.576470588235294,63.816172568731666,15.0,1.0
AP-ETSE66,2025-04-15,5,0.0,15.0,63.16728506484824,15.0,1.0
AP-ETSE66,2025-04-15,10,0.0,7.545454545454546,63.93724145766289,15.0,1.0
AP-ETSE66,2025-04-16,4,0.0,4.0,64.62395162183279,15.0,1.0
AP-ETSE66,2025-04-16,8,0.0,4.0,64.6263705040781,15.0,1.0
AP-ETSE66,2025-04-22,8,6.446043165467626,10.408273381294965,66.61263277472186,15.0,4.553956834532374
AP-ETSE66,2025-04-28,10,0.0,30.0,67.57058761929235,15.0,7.0
AP-ETSE66,2025-04-29,11,0.14285714285714285,8.428571428571429,63.70086194842583,15.0,1.8571428571428572
AP-ETSE66,2025-04-29,12,0.0,4.0,64.31600114435003,15.0,1.0
AP-ETSE67,2025-01-21,9,2.955082742316785,3.161544523246651,61.46103385726398,,
AP-ETSE67,2025-04-15,4,0.0,2.0,63.42612939717134,,
AP-ETSE67,2025-04-15,20,0.0,2.2666666666666666,65.80436768775526,,
AP-ETSE67,2025-04-16,4,2.129300118623962,2.882562277580071,54.875785421440796,,
AP-ETSE67,2025-04-28,12,0.0,2.0,56.489587367313106,,
AP-ETSE67,2025-04-28,20,0.0,2.0,56.47756658501319,,
AP-ETSE67,2025-04-28,21,0.0,2.0,56.880511932082484,,
AP-ETSE67,2025-04-28,23,0.07865168539325842,2.0786516853932584,59.02800060636984,,
AP-ETSE68,2025-01-29,12,2.836091410559496,3.412135539795114,56.76721636517726,,
AP-ETSE68,2025-04-15,4,0.0,2.0,59.12588623432333,,
AP-ETSE68,2025-04-15,20,0.0,2.0,59.638492874607294,,
AP-ETSE68,2025-04-15,21,4.660465116279069,3.9953488372093022,59.6205982830414,,
AP-ETSE68,2025-04-28,20,0.0,2.0,61.454650238200536,,
AP-ETSE68,2025-04-28,21,0.0,2.5,61.672982828708726,,
AP-ETSE68,2025-04-28,23,3.3820224719101124,4.01123595505618,59.60368726755683,,
AP-ETSE69,2025-02-20,10,3.8873128447596534,4.209613869188337,58.05256735994901,,
AP-ETSE69,2025-04-15,4,0.0,3.0,61.6987577910442,,
AP-ETSE69,2025-04-15,20,0.0,2.533333333333333,62.59553729173207,,
AP-ETSE69,2025-04-16,4,3.3250591016548463,3.1501182033096926,55.53339159700925,,
AP-ETSE69,2025-04-28,20,0.0,2.0,60.07465679186612,,
AP-ETSE69,2025-04-28,21,0.0,2.0,60.52726037014462,,
AP-ETSE69,2025-04-28,23,0.0449438202247191,2.0,60.12576787331801,,
AP-ETSE70,2025-03-05,12,2.91725768321513,3.0133963750985027,62.41409194949969,,
AP-ETSE70,2025-04-15,4,0.0,2.0,66.23111695924479,,
AP-ETSE70,2025-04-15,20,3.652680652680653,3.613053613053613,64.20694416145214,,
AP-ETSE70,2025-04-28,15,0.0,3.0,65.10991807154188,,
AP-ETSE70,2025-04-28,20,0.0,3.0,65.36886138080693,,
AP-ETSE70,2025-04-28,21,0.0,2.75,66.3671236783823,,
AP-ETSE70,2025-04-28,23,3.438202247191011,3.606741573033708,63.672203768277896,,
AP-ETSE71,2025-03-05,12,7.085106382978723,3.3530338849487786,59.176715042385375,,
AP-ETSE71,2025-04-15,4,0.009345794392523364,2.0,63.30285267772235,,
AP-ETSE71,2025-04-15,20,7.406759906759906,3.8496503496503496,61.54358661819436,,
AP-ETSE71,2025-04-28,15,0.0,2.0,57.297736732073474,,
AP-ETSE71,2025-04-28,20,0.0,2.0,57.41314674482181,,
AP-ETSE71,2025-04-28,21,0.75,2.25,57.76280506912284,,
AP-ETSE71,2025-04-28,23,7.134831460674158,3.865168539325843,58.97446986119716,,
AP-ETSE72,2025-04-02,9,5.810269799825935,8.079199303742385,69.07403171368318,15.0,4.362053959965187
AP-ETSE72,2025-04-14,5,0.0,5.0,67.81956274443442,15.0,1.0
AP-ETSE72,2025-04-14,8,0.0,4.633333333333334,65.30758795344558,15.0,1.0
AP-ETSE72,2025-04-15,5,0.0,15.0,64.45146344660884,15.0,1.0
AP-ETSE72,2025-04-15,10,0.0,7.833333333333333,65.26709885730867,15.0,1.0
AP-ETSE72,2025-04-16,4,0.0,4.0,66.10503250599426,15.0,1.0
AP-ETSE72,2025-04-16,8,0.0,4.0,66.11818756580928,15.0,1.0
AP-ETSE72,2025-04-22,8,6.423698384201077,9.366247755834829,67.7759261818696,15.0,4.096947935368043
AP-ETSE72,2025-04-28,10,0.0,28.0,68.69367693082297,15.0,14.0
AP-ETSE72,2025-04-28,23,0.4235294117647059,4.070588235294117,65.89443329650227,15.0,1.0235294117647058
AP-ETSE72,2025-04-29,12,0.75,4.25,66.00523131434684,15.0,1.0
AP-ETSE73,2025-01-21,9,6.704491725768322,6.878644602048857,71.8495737798133,16.0,2.5137903861308115
AP-ETSE73,2025-04-15,4,0.0,5.0,71.87541783660917,16.0,1.0
AP-ETSE73,2025-04-15,20,0.0,4.666666666666667,72.03132105398589,16.0,1.0
AP-ETSE73,2025-04-16,4,3.98220640569395,5.844602609727165,66.73325451264529,15.855278766310795,2.5634638196915778
AP-ETSE73,2025-04-28,15,1.0,4.333333333333333,67.19302980637451,16.0,1.0
AP-ETSE73,2025-04-28,20,0.0,5.0,67.2539360208584,16.0,1.0
AP-ETSE73,2025-04-28,21,1.0,4.5,67.42487363054052,16.0,1.0
AP-ETSE73,2025-04-28,23,1.0,4.179775280898877,67.45440054307961,16.0,1.0
AP-ETSE74,2025-04-02,9,9.489991296779808,10.08355091383812,69.01906581373478,16.0,5.116623150565709
AP-ETSE74,2025-04-14,5,0.0,4.0,69.56171616463598,16.0,1.0
AP-ETSE74,2025-04-14,8,0.011111111111111112,4.488888888888889,65.5480480255015,16.0,1.0
AP-ETSE74,2025-04-15,5,0.0,15.0,64.75353320025236,16.0,1.0
AP-ETSE74,2025-04-15,10,0.0,8.257575757575758,65.22644832100272,15.272727272727273,0.9545454545454546
AP-ETSE74,2025-04-16,4,0.02702702702702703,4.0,66.1139123279699,16.0,1.0
AP-ETSE74,2025-04-16,8,0.0,4.0,66.1903329322102,16.0,1.0
AP-ETSE74,2025-04-22,8,11.053859964093357,12.463195691202873,68.15426629561463,16.0,5.734290843806104
AP-ETSE74,2025-04-28,10,0.0,9.0,68.35890493381469,16.0,3.0
AP-ETSE74,2025-04-28,23,0.047058823529411764,4.517647058823529,65.77355800438532,16.0,1.0
AP-ETSE74,2025-04-29,12,1.75,5.0,65.93478340917068,16.0,1.25
AP-ETSE75,2025-04-02,9,7.476753349093775,10.493301812450749,71.96704453523064,17.0,4.5650118203309695
AP-ETSE75,2025-04-15,4,0.0,5.0,71.84811809002707,17.0,1.0
AP-ETSE75,2025-04-15,20,0.0,5.0,72.58991843829389,17.0,1.0
AP-ETSE75,2025-04-15,21,0.0,5.0,72.0977190374119,16.857142857142858,1.0
AP-ETSE75,2025-04-16,4,5.572953736654804,8.497034400948992,67.35127932709906,16.698695136417555,4.309608540925267
AP-ETSE75,2025-04-28,15,1.0,5.0,68.02914806423263,17.0,1.0
AP-ETSE75,2025-04-28,20,0.0,5.0,68.05075043455007,17.0,1.0
AP-ETSE75,2025-04-28,21,1.0,5.0,68.21567021775554,17.0,1.0
AP-ETSE75,2025-04-28,23,0.24719101123595505,5.033707865168539,68.26247186087572,17.0,1.0112359550561798
AP-ETSE76,2025-01-29,7,4.84869976359338,10.847123719464145,72.62099710686589,15.0,2.7218282111899135
AP-ETSE76,2025-04-15,4,0.0,6.0,73.60542788035667,15.0,1.0
AP-ETSE76,2025-04-15,20,0.0,6.0,73.86641330534525,15.0,1.0
AP-ETSE76,2025-04-16,4,3.9893617021276597,6.814420803782506,66.78423205474985,15.138297872340425,2.4692671394799053
AP-ETSE76,2025-04-28,20,0.0,4.0,67.52364955207916,15.0,1.0
AP-ETSE76,2025-04-28,21,0.5,4.5,67.5340962833956,15.0,1.0
AP-ETSE76,2025-04-28,23,0.09411764705882353,4.270588235294118,67.43547235568415,15.0,1.035294117647059
AP-ETSE76,2025-04-29,12,0.0,4.75,67.62710654937993,15.0,1.0
AP-ETSE77,2025-04-02,9,10.286840031520883,11.288416075650119,69.15106434151566,16.0,4.794326241134752
AP-ETSE77,2025-04-15,4,0.0,5.0,70.15330425190534,16.0,1.0
AP-ETSE77,2025-04-15,20,0.0,4.0,69.5168150508925,16.0,1.0
AP-ETSE77,2025-04-15,21,11.624270711785298,12.344224037339556,70.49216410646731,16.0,4.057176196032672
AP-ETSE77,2025-04-28,12,2.3333333333333335,63.333333333333336,78.02981703805376,16.0,4.0
AP-ETSE77,2025-04-28,20,0.0,57.0,76.25518117395373,16.0,1.0
AP-ETSE77,2025-04-28,21,2.25,57.25,75.51076322622615,16.0,1.0
AP-ETSE77,2025-04-28,23,5.820224719101123,71.78651685393258,80.41822375356993,16.0,20.123595505617978
AP-ETSE78,2025-03-05,12,3.339637509850276,7.249802994483845,69.13694825803489,17.0,3.573680063041765
AP-ETSE78,2025-04-15,4,0.0,5.0,68.1835951411616,17.0,1.0
AP-ETSE78,2025-04-15,20,0.0,5.0,69.24739204668906,17.0,1.0
AP-ETSE78,2025-04-15,21,3.337222870478413,7.609101516919487,68.38052765076179,16.764294049008168,3.100350058343057
AP-ETSE78,2025-04-28,12,2.0,5.333333333333333,68.43456056297912,17.0,1.0
AP-ETSE78,2025-04-28,20,0.0,6.0,68.39358537237598,17.0,1.0
AP-ETSE78,2025-04-28,21,2.5,5.75,68.3752421820159,17.0,1.0
AP-ETSE78,2025-04-28,23,3.0898876404494384,5.651685393258427,68.5961461198331,17.0,1.146067415730337
AP-ETSE80,2025-03-09,0,6.17966903073286,7.790386130811663,70.9431393585793,16.19700551615445,2.8124507486209613
AP-ETSE80,2025-04-15,4,0.0,5.0,70.72107565245187,16.0,1.0
AP-ETSE80,2025-04-15,20,0.0,5.0,71.3349453121518,16.0,1.0
AP-ETSE80,2025-04-16,4,6.657210401891253,9.964539007092199,66.87179942667409,16.27304964539007,5.547281323877068
AP-ETSE80,2025-04-28,20,0.0,5.0,67.21340586976868,16.0,1.0
AP-ETSE80,2025-04-28,21,0.0,5.0,67.15607819733796,16.0,1.0
AP-ETSE80,2025-04-28,23,0.8089887640449438,4.887640449438202,67.26343105704164,15.07865168539326,1.8202247191011236
AP-ETSE81,2025-04-02,9,0.10966810966810966,2.365079365079365,58.91032723610772,,
AP-ETSE81,2025-04-08,13,0.14756944444444445,2.263888888888889,58.001707717851055,,
AP-ETSE81,2025-04-15,4,0.0,2.0,59.10867856561802,,
AP-ETSE81,2025-04-15,20,0.18997668997668998,2.375291375291375,59.06278725935341,,
AP-ETSE81,2025-04-28,15,0.0,2.0,59.907423267498785,,
AP-ETSE81,2025-04-28,20,0.0,2.0,60.02974355919037,,
AP-ETSE81,2025-04-28,21,0.0,2.75,63.223900055454095,,
AP-ETSE81,2025-04-28,23,0.16853932584269662,2.292134831460674,59.14557262414882,,
AP-EUREKA01,2025-01-29,7,0.062253743104806934,3.4554767533490938,58.68667082950219,,
AP-EUREKA01,2025-04-15,4,0.0,4.0,57.25440367371911,,
AP-EUREKA01,2025-04-15,20,0.0,3.58974358974359,60.37696892469396,,
AP-EUREKA01,2025-04-22,6,0.19487179487179487,2.8923076923076922,51.581441925018126,,
AP-EUREKA01,2025-04-28,16,0.0,3.0,48.080960637141565,,
AP-EUREKA01,2025-04-28,20,0.0,3.0,48.21040245464565,,
AP-EUREKA01,2025-04-28,21,0.0,3.0,50.6859803473099,,
AP-EUREKA01,2025-04-28,23,0.0,2.898876404494382,49.481587912761015,,
AP-EUREKA02,2025-04-02,9,0.9078014184397163,4.215130023640662,60.94449977904262,,
AP-EUREKA02,2025-04-15,4,0.0,4.0,63.283249684347034,,
